proceedings:ID,booktitle:string,editor:string[],ee:string[],key:string,number:string,title:string,volume:string,year:int,in_selected_ip_subset,doi,edition
1798846,SECCO,Michele Boreale|Steve Kremer,http://arxiv.org/abs/0910.4420|https://doi.org/10.4204/EPTCS.7,journals/corr/abs-0910-4420,,"Proceedings 7th International Workshop on Security Issues in Concurrency, SECCO 2009, Bologna, Italy, 5th September 2009.",7,2009,True,http://arxiv.org/abs/0910.4420|https://doi.org/10.4204/EPTCS.7,7
1799986,ThEdu@IJCAR,João Marcos 0001|Pedro Quaresma|Walther Neuper,https://arxiv.org/abs/2010.15832|https://doi.org/10.4204/EPTCS.328,journals/corr/abs-2010-15832,,"Proceedings 9th International Workshop on Theorem Proving Components for Educational Software, ThEdu@IJCAR 2020, Paris, France, 29th June 2020.",328,2020,True,https://arxiv.org/abs/2010.15832|https://doi.org/10.4204/EPTCS.328,328
1804751,ITRS,Jakob Rehof,http://arxiv.org/abs/1503.04377|https://doi.org/10.4204/EPTCS.177,journals/corr/Rehof15,,"Proceedings Seventh Workshop on Intersection Types and Related Systems, ITRS 2014, Vienna, Austria, 18 July 2014.",177,2015,True,http://arxiv.org/abs/1503.04377|https://doi.org/10.4204/EPTCS.177,177
1805038,GandALF,Andrea Orlandini|Martin Zimmermann 0002,http://arxiv.org/abs/1809.02416|https://doi.org/10.4204/EPTCS.277,journals/corr/abs-1809-02416,,"Proceedings Ninth International Symposium on Games, Automata, Logics, and Formal Verification, GandALF 2018, Saarbrücken, Germany, 26-28th September 2018.",277,2018,True,http://arxiv.org/abs/1809.02416|https://doi.org/10.4204/EPTCS.277,277
1805482,LINEARITY,Iliano Cervesato|Maribel Fernández,http://arxiv.org/abs/1701.04522|https://doi.org/10.4204/EPTCS.238,journals/corr/CervesatoF17,,"Proceedings Fourth International Workshop on Linearity, LINEARITY 2016, Porto, Portugal, 25 June 2016.",238,2017,True,http://arxiv.org/abs/1701.04522|https://doi.org/10.4204/EPTCS.238,238
1805508,QAPL,Herbert Wiklicky|Mieke Massink,http://arxiv.org/abs/1207.0559|https://doi.org/10.4204/EPTCS.85,journals/corr/abs-1207-0559,,"Proceedings 10th Workshop on Quantitative Aspects of Programming Languages and Systems, QAPL 2012, Tallinn, Estonia, 31 March and 1 April 2012.",85,2012,True,http://arxiv.org/abs/1207.0559|https://doi.org/10.4204/EPTCS.85,85
1807853,PROLE,Marisa Navarro,http://arxiv.org/abs/1512.06178|https://doi.org/10.4204/EPTCS.200,journals/corr/Navarro15,,"Proceedings XV Jornadas sobre Programación y Lenguajes, PROLE 2015, Santander, Spain, 15-17th September 2015.",200,2015,True,http://arxiv.org/abs/1512.06178|https://doi.org/10.4204/EPTCS.200,200
1807912,PROLE,Alicia Villanueva,http://arxiv.org/abs/1701.03069|https://doi.org/10.4204/EPTCS.237,journals/corr/Villanueva17,,"Proceedings XVI Jornadas sobre Programación y Lenguajes, PROLE 2016, Salamanca, Spain, 14-16th September 2016.",237,2017,True,http://arxiv.org/abs/1701.03069|https://doi.org/10.4204/EPTCS.237,237
1808836,QPL,Aleks Kissinger|Bob Coecke,http://arxiv.org/abs/1802.09737|https://doi.org/10.4204/EPTCS.266,journals/corr/abs-1802-09737,,"Proceedings 14th International Conference on Quantum Physics and Logic, QPL 2017, Nijmegen, The Netherlands, 3-7 July 2017.",266,2018,True,http://arxiv.org/abs/1802.09737|https://doi.org/10.4204/EPTCS.266,266
1809413,AREA@IJCAI-ECAI,Angelo Ferrando 0001|Fabio Papacchini|Louise A. Dennis|Mehrnoosh Askarpour|Rafael C. Cardoso 0001,https://doi.org/10.4204/EPTCS.362|https://doi.org/10.48550/arXiv.2207.09058,journals/corr/abs-2207-09058,,"Proceedings of the Second Workshop on Agents and Robots for reliable Engineered Autonomy, AREA@IJCAI-ECAI 2022, Vienna, Austria, 24th July 2022.",362,2022,True,https://doi.org/10.4204/EPTCS.362|https://doi.org/10.48550/arXiv.2207.09058,362
1812973,LFMTP@LICS,Dale Miller 0001|Ivan Scagnetto,http://arxiv.org/abs/1910.08712|https://doi.org/10.4204/EPTCS.307,journals/corr/abs-1910-08712,,"Proceedings of the Fourteenth Workshop on Logical Frameworks and Meta-Languages: Theory and Practice, LFMTP@LICS 2019, Vancouver, Canada, 22nd June 2019.",307,2019,True,http://arxiv.org/abs/1910.08712|https://doi.org/10.4204/EPTCS.307,307
1815585,FICS,Dale Miller 0001|Zoltán Ésik,http://arxiv.org/abs/1202.3174|https://doi.org/10.4204/EPTCS.77,journals/corr/abs-1202-3174,,"Proceedings 8th Workshop on Fixed Points in Computer Science, FICS 2012, Tallinn, Estonia, 24th March 2012.",77,2012,True,http://arxiv.org/abs/1202.3174|https://doi.org/10.4204/EPTCS.77,77
1816001,WS-FMDS,César Andrés|Luis Llana,http://arxiv.org/abs/1207.1841|https://doi.org/10.4204/EPTCS.86,journals/corr/abs-1207-1841,,"Proceedings 2nd Workshop on Formal Methods in the Development of Software, WS-FMDS 2012, Paris, France, August 28, 2012.",86,2012,True,http://arxiv.org/abs/1207.1841|https://doi.org/10.4204/EPTCS.86,86
1817765,TFPIE@TFP,Simon Thompson,http://arxiv.org/abs/1805.04255,journals/corr/abs-1805-04255,,"Proceedings Sixth Workshop on Trends in Functional Programming in Education, TFPIE@TFP 2017, Canterbury, Kent UK, 22 June 2017.",270,2018,True,,270
1819820,TFPIE@TFP,Heather Miller|Peter Achten,http://arxiv.org/abs/1906.10757|https://doi.org/10.4204/EPTCS.295,journals/corr/abs-1906-10757,,"Proceedings Seventh International Workshop on Trends in Functional Programming in Education, TFPIE@TFP 2018, Chalmers University, Gothenburg, Sweden, 14th June 2018.",295,2019,True,http://arxiv.org/abs/1906.10757|https://doi.org/10.4204/EPTCS.295,295
1821851,LSFA,Delia Kesner|Petrucio Viana,http://arxiv.org/abs/1303.7136|https://doi.org/10.4204/EPTCS.113,journals/corr/abs-1303-7136,,"Proceedings Seventh Workshop on Logical and Semantic Frameworks, with Applications, LSFA 2012, Rio de Janeiro, Brazil, September 29-30, 2012.",113,2012,True,http://arxiv.org/abs/1303.7136|https://doi.org/10.4204/EPTCS.113,113
1826365,GandALF,Davide Bresolin|Pierre Ganty,https://arxiv.org/abs/2109.07798|https://doi.org/10.4204/EPTCS.346,journals/corr/abs-2109-07798,,"Proceedings 12th International Symposium on Games, Automata, Logics, and Formal Verification, GandALF 2021, Padua, Italy, 20-22 September 2021.",346,2021,True,https://arxiv.org/abs/2109.07798|https://doi.org/10.4204/EPTCS.346,346
1827498,BEAT,Marco Carbone,http://arxiv.org/abs/1408.5564|https://doi.org/10.4204/EPTCS.162,journals/corr/Carbone14,,"Proceedings Third Workshop on Behavioural Types, BEAT 2014, Rome, Italy, 1st September 2014.",162,2014,True,http://arxiv.org/abs/1408.5564|https://doi.org/10.4204/EPTCS.162,162
1828447,TTATT,Sebastian Maneth,http://arxiv.org/abs/1311.5058|https://doi.org/10.4204/EPTCS.134,journals/corr/Maneth13,,"Proceedings Second International Workshop on Trends in Tree Automata and Tree Transducers, TTATT 2013, Hanoi, Vietnam, 19/10/2013.",134,2013,True,http://arxiv.org/abs/1311.5058|https://doi.org/10.4204/EPTCS.134,134
1829353,MeCBIC,Gabriel Ciobanu,http://arxiv.org/abs/0912.0034|https://doi.org/10.4204/EPTCS.11,journals/corr/abs-0912-0034,,"Proceedings Third Workshop on Membrane Computing and Biologically Inspired Process Calculi, MeCBIC 2009, Bologna, Italy, 5th September 2009.",11,2009,True,http://arxiv.org/abs/0912.0034|https://doi.org/10.4204/EPTCS.11,11
1836856,AIDP,Gürkan Gür|Joaquín García-Alfaro,http://arxiv.org/abs/1410.3226|https://doi.org/10.4204/EPTCS.165,journals/corr/Garcia-AlfaroG14,,"Proceedings 2014 International Workshop on Advanced Intrusion Detection and Prevention, AIDP 2014, Marrakesh, Morocco, June 2014.",165,2014,True,http://arxiv.org/abs/1410.3226|https://doi.org/10.4204/EPTCS.165,165
1839870,FESCA@ETAPS,Jan Kofron|Jana Tumova,http://arxiv.org/abs/1703.06590|https://doi.org/10.4204/EPTCS.245,journals/corr/KofronT17,,"Proceedings International Workshop on Formal Engineering approaches to Software Components and Architectures, FESCA@ETAPS 2017, Uppsala, Sweden, 22nd April 2017.",245,2017,True,http://arxiv.org/abs/1703.06590|https://doi.org/10.4204/EPTCS.245,245
1839966,F-IDE@FM,Catherine Dubois|Dominique Méry|Paolo Masci 0001,http://arxiv.org/abs/1508.03388|https://doi.org/10.4204/EPTCS.187,journals/corr/DuboisMM15,,"Proceedings Second International Workshop on Formal Integrated Development Environment, F-IDE 2015, Oslo, Norway, June 22, 2015.",187,2015,True,http://arxiv.org/abs/1508.03388|https://doi.org/10.4204/EPTCS.187,187
1841002,EXPRESS/SOS,Claudio Antares Mezzina|Valentina Castiglioni,https://doi.org/10.4204/EPTCS.368|https://doi.org/10.48550/arXiv.2208.14777,journals/corr/abs-2208-14777,,"Proceedings Combined 29th International Workshop on Expressiveness in Concurrency and 19th Workshop on Structural Operational Semantics, EXPRESS/SOS 2022, and 19th Workshop on Structural Operational Semantics Warsaw, Poland, 12th September 2022.",368,2022,True,https://doi.org/10.4204/EPTCS.368|https://doi.org/10.48550/arXiv.2208.14777,368
1842461,HSB,Carla Piazza|Thao Dang 0001,http://arxiv.org/abs/1308.5724|https://doi.org/10.4204/EPTCS.125,journals/corr/DangP13,,"Proceedings Second International Workshop on Hybrid Systems and Biology, HSB 2013, Taormina, Italy, 2nd September 2013.",125,2013,True,http://arxiv.org/abs/1308.5724|https://doi.org/10.4204/EPTCS.125,125
1844779,ICE,Alexandra Silva 0001|Marco Carbone|Roberto Bruni|Simon Bliudze,http://arxiv.org/abs/1108.0144|https://doi.org/10.4204/EPTCS.59,journals/corr/abs-1108-0144,,"Proceedings Fourth Interaction and Concurrency Experience, ICE 2011, Reykjavik, Iceland, 9th June 2011.",59,2011,True,http://arxiv.org/abs/1108.0144|https://doi.org/10.4204/EPTCS.59,59
1846461,TFPIE,Jurriaan Hage,https://arxiv.org/abs/2008.08923|https://doi.org/10.4204/EPTCS.321,journals/corr/abs-2008-08923,,"Proceedings Eighth and Ninth International Workshop on Trends in Functional Programming in Education, TFPIE 2020, Vancouver, Canada and Krakow, Poland, 11th June 2019 and 12th February 2020.",321,2020,True,https://arxiv.org/abs/2008.08923|https://doi.org/10.4204/EPTCS.321,321
1846708,EXPRESS,Frank D. Valencia|Sibylle B. Fröschle,http://arxiv.org/abs/1011.6012|https://doi.org/10.4204/EPTCS.41,journals/corr/abs-1011-6012,,"Proceedings 17th International Workshop on Expressiveness in Concurrency, EXPRESS'10, Paris, France, August 30th, 2010.",41,2010,True,http://arxiv.org/abs/1011.6012|https://doi.org/10.4204/EPTCS.41,41
1846781,ICE,Alceste Scalas|Anastasia Mavridou|Ludovic Henrio|Massimo Bartoletti,http://arxiv.org/abs/1909.05242|https://doi.org/10.4204/EPTCS.304,journals/corr/abs-1909-05242,,"Proceedings 12th Interaction and Concurrency Experience, ICE 2019, Copenhagen, Denmark, 20-21 June 2019.",304,2019,True,http://arxiv.org/abs/1909.05242|https://doi.org/10.4204/EPTCS.304,304
1847220,QAPL,Herbert Wiklicky|Luca Bortolussi,http://arxiv.org/abs/1306.2413|https://doi.org/10.4204/EPTCS.117,journals/corr/BortolussiW13,,"Proceedings 11th International Workshop on Quantitative Aspects of Programming Languages and Systems, QAPL 2013, Rome, Italy, March 23-24, 2013.",117,2013,True,http://arxiv.org/abs/1306.2413|https://doi.org/10.4204/EPTCS.117,117
1847632,CREST@ETAPS,Gregor Gößler|Oleg Sokolsky,http://arxiv.org/abs/1608.07398|https://doi.org/10.4204/EPTCS.224,journals/corr/GosslerS16,,"Proceedings First Workshop on Causal Reasoning for Embedded and safety-critical Systems Technologies, CREST@ETAPS 2016, Eindhoven, The Netherlands, 8th April 2016.",224,2016,True,http://arxiv.org/abs/1608.07398|https://doi.org/10.4204/EPTCS.224,224
1848032,INFINITY,Lorenzo Clemente|Lukás Holík,http://arxiv.org/abs/1402.6610|https://doi.org/10.4204/EPTCS.140,journals/corr/HolikC14,,"Proceedings 15th International Workshop on Verification of Infinite-State Systems, INFINITY 2013, Hanoi, Vietnam, 14th October 2013.",140,2014,True,http://arxiv.org/abs/1402.6610|https://doi.org/10.4204/EPTCS.140,140
1850276,CREST@ETAPS,Georgiana Caltais|Jean Krivine,http://arxiv.org/abs/1910.13641|https://doi.org/10.4204/EPTCS.308,journals/corr/abs-1910-13641,,"Proceedings of the 4th Workshop on Formal Reasoning about Causation, Responsibility, and Explanations in Science and Technology, CREST@ETAPS 2019, Prague, Czech Republic, 7th April 2019.",308,2019,True,http://arxiv.org/abs/1910.13641|https://doi.org/10.4204/EPTCS.308,308
1851180,GandALF,Enrico Tronci|Javier Esparza,http://arxiv.org/abs/1509.06858|https://doi.org/10.4204/EPTCS.193,journals/corr/EsparzaT15,,"Proceedings Sixth International Symposium on Games, Automata, Logics and Formal Verification, GandALF 2015, Genoa, Italy, 21-22nd September 2015.",193,2015,True,http://arxiv.org/abs/1509.06858|https://doi.org/10.4204/EPTCS.193,193
1853943,ICE,Alceste Scalas|Anastasia Mavridou|Julien Lange|Larisa Safina,https://arxiv.org/abs/2009.07628|https://doi.org/10.4204/EPTCS.324,journals/corr/abs-2009-07628,,"Proceedings 13th Interaction and Concurrency Experience, ICE 2020, Online, 19 June 2020.",324,2020,True,https://arxiv.org/abs/2009.07628|https://doi.org/10.4204/EPTCS.324,324
1854744,LSCS,Christine Solnon|Yves Deville,http://arxiv.org/abs/0910.1404|https://doi.org/10.4204/EPTCS.5,journals/corr/abs-0910-1404,,"Proceedings 6th International Workshop on Local Search Techniques in Constraint Satisfaction, LSCS 2009, Lisbon, Portugal, 20 September 2009.",5,2009,True,http://arxiv.org/abs/0910.1404|https://doi.org/10.4204/EPTCS.5,5
1855581,PLACES,Dominic A. Orchard|Nobuko Yoshida,http://arxiv.org/abs/1606.05403|https://doi.org/10.4204/EPTCS.211,journals/corr/OrchardY16a,,"Proceedings of the Ninth workshop on Programming Language Approaches to Concurrency- and Communication-cEntric Software, PLACES 2016, Eindhoven, The Netherlands, 8th April 2016.",211,2016,True,http://arxiv.org/abs/1606.05403|https://doi.org/10.4204/EPTCS.211,211
1855659,DCM,Benedikt Löwe|Glynn Winskel,http://arxiv.org/abs/1403.7579|https://doi.org/10.4204/EPTCS.143,journals/corr/LoweW14,,"Proceedings 8th International Workshop on Developments in Computational Models, DCM 2012, Cambridge, United Kingdom, 17 June 2012.",143,2014,True,http://arxiv.org/abs/1403.7579|https://doi.org/10.4204/EPTCS.143,143
1856102,VORTEX@ECOOP/ISSTA,Davide Ancona|Gordon Pace,http://arxiv.org/abs/1908.09302|https://doi.org/10.4204/EPTCS.302,journals/corr/abs-1908-09302,,"Proceedings of the Second Workshop on Verification of Objects at RunTime EXecution, VORTEX@ECOOP/ISSTA 2018, Amsterdam, Netherlands, 17th July 2018.",302,2019,True,http://arxiv.org/abs/1908.09302|https://doi.org/10.4204/EPTCS.302,302
1858520,FOCLASA,Gwen Salaün|Mohammad Reza Mousavi 0001,http://arxiv.org/abs/1007.4993|https://doi.org/10.4204/EPTCS.30,journals/corr/abs-1007-4993,,"Proceedings Ninth International Workshop on the Foundations of Coordination Languages and Software Architectures, FOCLASA 2010, Paris, France, 4th September 2010.",30,2010,True,http://arxiv.org/abs/1007.4993|https://doi.org/10.4204/EPTCS.30,30
1859042,SYNT,Doron A. Peled|Sven Schewe,http://arxiv.org/abs/1207.0554|https://doi.org/10.4204/EPTCS.84,journals/corr/abs-1207-0554,,"Proceedings First Workshop on Synthesis, SYNT 2012, Berkeley, California, USA, 7th and 8th July 2012.",84,2012,True,http://arxiv.org/abs/1207.0554|https://doi.org/10.4204/EPTCS.84,84
1860755,QPL,Benoît Valiron|Pablo Arrighi|Prakash Panangaden|Shane Mansfield,https://arxiv.org/abs/2109.01534|https://doi.org/10.4204/EPTCS.340,journals/corr/abs-2109-01534,,"Proceedings 17th International Conference on Quantum Physics and Logic, QPL 2020, Paris, France, June 2 - 6, 2020.",340,2021,True,https://arxiv.org/abs/2109.01534|https://doi.org/10.4204/EPTCS.340,340
1860863,QPL,Chris Heunen|Jamie Vicary|Peter Selinger,http://arxiv.org/abs/1511.01181|https://doi.org/10.4204/EPTCS.195|https://www.wikidata.org/entity/Q57006417,journals/corr/HeunenSV15,,"Proceedings 12th International Workshop on Quantum Physics and Logic, QPL 2015, Oxford, UK, July 15-17, 2015.",195,2015,True,http://arxiv.org/abs/1511.01181|https://doi.org/10.4204/EPTCS.195|https://www.wikidata.org/entity/Q57006417,195
1861264,AUTOMATA & JAC,Enrico Formenti,http://arxiv.org/abs/1208.2498|https://doi.org/10.4204/EPTCS.90,journals/corr/abs-1208-2498,,"Proceedings 18th international workshop on Cellular Automata and Discrete Complex Systems and 3rd international symposium Journées Automates Cellulaires, AUTOMATA & JAC 2012, La Marana, Corsica, September 19-21, 2012.",90,2012,True,http://arxiv.org/abs/1208.2498|https://doi.org/10.4204/EPTCS.90,90
1861462,AMMSE,Francisco Durán 0001|Vlad Rusu,http://arxiv.org/abs/1106.5962|https://doi.org/10.4204/EPTCS.56,journals/corr/abs-1106-5962,,"Proceedings Second International Workshop on Algebraic Methods in Model-based Software Engineering, AMMSE 2011, Zurich, Switzerland, 30th June 2011.",56,2011,True,http://arxiv.org/abs/1106.5962|https://doi.org/10.4204/EPTCS.56,56
1862852,GaM@ETAPS,Aleks Kissinger|Alexander Heußner|Anton Wijs,http://arxiv.org/abs/1612.01053|https://doi.org/10.4204/EPTCS.231,journals/corr/HeussnerKW16,,"Proceedings Second Graphs as Models Workshop, GaM@ETAPS 2016, Eindhoven, The Netherlands, April 2-3, 2016.",231,2016,True,http://arxiv.org/abs/1612.01053|https://doi.org/10.4204/EPTCS.231,231
1865569,SR,Aniello Murano|Fabio Mogavero|Moshe Y. Vardi,http://arxiv.org/abs/1303.0071|https://doi.org/10.4204/EPTCS.112,journals/corr/abs-1303-0071,,"Proceedings 1st International Workshop on Strategic Reasoning, SR 2013, Rome, Italy, March 16-17, 2013.",112,2013,True,http://arxiv.org/abs/1303.0071|https://doi.org/10.4204/EPTCS.112,112
1866446,MSFP@ETAPS,James Chapman 0001|Paul Blain Levy,http://arxiv.org/abs/1202.2407|https://doi.org/10.4204/EPTCS.76,journals/corr/abs-1202-2407,,"Proceedings Fourth Workshop on Mathematically Structured Functional Programming, MSFP@ETAPS 2012, Tallinn, Estonia, 25 March 2012.",76,2012,True,http://arxiv.org/abs/1202.2407|https://doi.org/10.4204/EPTCS.76,76
1868708,PLACES,Alastair F. Donaldson|Vasco T. Vasconcelos,http://arxiv.org/abs/1406.3313|https://doi.org/10.4204/EPTCS.155,journals/corr/DonaldsonV14,,"Proceedings 7th Workshop on Programming Language Approaches to Concurrency and Communication-cEntric Software, PLACES 2014, Grenoble, France, 12 April 2014.",155,2014,True,http://arxiv.org/abs/1406.3313|https://doi.org/10.4204/EPTCS.155,155
1870464,ACL2,Matt Kaufmann|Shilpi Goel,http://arxiv.org/abs/1810.03762|https://doi.org/10.4204/EPTCS.280,journals/corr/abs-1810-03762,,"Proceedings of the 15th International Workshop on the ACL2 Theorem Prover and Its Applications, Austin, Texas, USA, November 5-6, 2018.",280,2018,True,http://arxiv.org/abs/1810.03762|https://doi.org/10.4204/EPTCS.280,280
1870735,LFMTP,Gopalan Nadathur|Herman Geuvers,http://arxiv.org/abs/1110.6685|https://doi.org/10.4204/EPTCS.71,journals/corr/abs-1110-6685,,"Proceedings Sixth International Workshop on Logical Frameworks and Meta-languages: Theory and Practice, LFMTP 2011, Nijmegen, The Netherlands, August 26, 2011.",71,2011,True,http://arxiv.org/abs/1110.6685|https://doi.org/10.4204/EPTCS.71,71
1871466,Linearity&TLLA@IJCAR-FSCD,Ugo Dal Lago|Valeria de Paiva,https://arxiv.org/abs/2112.14305|https://doi.org/10.4204/EPTCS.353,journals/corr/abs-2112-14305,,"Proceedings Second Joint International Workshop on Linearity & Trends in Linear Logic and Applications, Linearity&TLLA@IJCAR-FSCD 2020, Online, 29-30 June 2020.",353,2021,True,https://arxiv.org/abs/2112.14305|https://doi.org/10.4204/EPTCS.353,353
